freq_rock,freq_paper,freq_scissors,stay_after_win_rate,shift_after_loss_rate,repeat_rate,archetype
0.3333333333333333,0.31666666666666665,0.35,0.8947368421052632,0.7391304347826086,0.5254237288135594,win_stay_lose_shift
0.43333333333333335,0.25,0.31666666666666665,0.8666666666666667,0.75,0.4745762711864407,win_stay_lose_shift
0.45,0.26666666666666666,0.2833333333333333,0.8888888888888888,0.56,0.576271186440678,win_stay_lose_shift
0.4,0.3,0.3,0.875,0.7916666666666666,0.4406779661016949,win_stay_lose_shift
0.4666666666666667,0.26666666666666666,0.26666666666666666,0.9285714285714286,0.75,0.3898305084745763,win_stay_lose_shift
0.36666666666666664,0.2833333333333333,0.35,0.8333333333333334,0.6470588235294118,0.5084745762711864,win_stay_lose_shift
0.3333333333333333,0.31666666666666665,0.35,0.8571428571428571,0.6153846153846154,0.559322033898305,win_stay_lose_shift
0.3333333333333333,0.35,0.31666666666666665,0.8333333333333334,0.6842105263157895,0.4576271186440678,win_stay_lose_shift
0.31666666666666665,0.3333333333333333,0.35,0.9411764705882353,0.6956521739130435,0.4406779661016949,win_stay_lose_shift
0.35,0.3,0.35,0.8421052631578947,0.6666666666666666,0.5084745762711864,win_stay_lose_shift
0.43333333333333335,0.21666666666666667,0.35,0.8125,0.7058823529411765,0.4915254237288136,win_stay_lose_shift
0.2833333333333333,0.3333333333333333,0.38333333333333336,0.8823529411764706,0.7619047619047619,0.559322033898305,win_stay_lose_shift
0.3333333333333333,0.38333333333333336,0.2833333333333333,0.8333333333333334,0.5789473684210527,0.4915254237288136,win_stay_lose_shift
0.36666666666666664,0.2833333333333333,0.35,0.7142857142857143,0.6111111111111112,0.4406779661016949,win_stay_lose_shift
0.36666666666666664,0.4,0.23333333333333334,0.7727272727272727,0.8235294117647058,0.423728813559322,win_stay_lose_shift
0.36666666666666664,0.21666666666666667,0.4166666666666667,0.7083333333333334,0.75,0.4576271186440678,win_stay_lose_shift
0.36666666666666664,0.31666666666666665,0.31666666666666665,0.8333333333333334,0.7368421052631579,0.5254237288135594,win_stay_lose_shift
0.23333333333333334,0.6,0.16666666666666666,0.4375,0.21875,0.5932203389830508,lose_stay_win_shift
0.13333333333333333,0.7833333333333333,0.08333333333333333,0.5,0.09090909090909091,0.7966101694915254,lose_stay_win_shift
0.36666666666666664,0.18333333333333332,0.45,0.15,0.3333333333333333,0.3898305084745763,lose_stay_win_shift
0.35,0.16666666666666666,0.48333333333333334,0.2,0.16666666666666666,0.5254237288135594,lose_stay_win_shift
0.23333333333333334,0.3,0.4666666666666667,0.3684210526315789,0.2222222222222222,0.5254237288135594,lose_stay_win_shift
0.5,0.31666666666666665,0.18333333333333332,0.5,0.21428571428571427,0.6101694915254238,lose_stay_win_shift
0.05,0.8833333333333333,0.06666666666666667,0.25,0.041666666666666664,0.8305084745762712,lose_stay_win_shift
0.08333333333333333,0.7666666666666667,0.15,0.25,0.05555555555555555,0.6779661016949152,lose_stay_win_shift
0.25,0.3,0.45,0.25,0.0,0.5423728813559322,lose_stay_win_shift
0.15,0.7833333333333333,0.06666666666666667,0.3333333333333333,0.13636363636363635,0.7627118644067796,lose_stay_win_shift
0.25,0.16666666666666666,0.5833333333333334,0.3333333333333333,0.16129032258064516,0.6101694915254238,lose_stay_win_shift
0.3333333333333333,0.26666666666666666,0.4,0.15384615384615385,0.21428571428571427,0.5084745762711864,lose_stay_win_shift
0.18333333333333332,0.36666666666666664,0.45,0.3,0.2608695652173913,0.4915254237288136,lose_stay_win_shift
0.38333333333333336,0.38333333333333336,0.23333333333333334,0.18181818181818182,0.15789473684210525,0.4406779661016949,lose_stay_win_shift
0.4,0.31666666666666665,0.2833333333333333,0.38461538461538464,0.21212121212121213,0.6271186440677966,lose_stay_win_shift
0.3,0.4166666666666667,0.2833333333333333,0.13333333333333333,0.4117647058823529,0.3898305084745763,lose_stay_win_shift
0.55,0.16666666666666666,0.2833333333333333,0.22727272727272727,0.2857142857142857,0.423728813559322,lose_stay_win_shift
0.38333333333333336,0.2833333333333333,0.3333333333333333,0.19047619047619047,0.13636363636363635,0.5254237288135594,lose_stay_win_shift
0.4166666666666667,0.45,0.13333333333333333,0.08333333333333333,0.20689655172413793,0.5254237288135594,lose_stay_win_shift
0.26666666666666666,0.5,0.23333333333333334,0.5333333333333333,0.14285714285714285,0.576271186440678,lose_stay_win_shift
0.15,0.4666666666666667,0.38333333333333336,0.3333333333333333,0.1,0.6779661016949152,lose_stay_win_shift
0.36666666666666664,0.16666666666666666,0.4666666666666667,0.2857142857142857,0.20689655172413793,0.559322033898305,lose_stay_win_shift
0.5333333333333333,0.26666666666666666,0.2,0.15384615384615385,0.09375,0.6101694915254238,lose_stay_win_shift
0.18333333333333332,0.21666666666666667,0.6,0.35294117647058826,0.25,0.559322033898305,lose_stay_win_shift
0.06666666666666667,0.2,0.7333333333333333,0.1111111111111111,0.16279069767441862,0.6440677966101694,lose_stay_win_shift
0.26666666666666666,0.2833333333333333,0.45,0.1875,0.18181818181818182,0.4576271186440678,lose_stay_win_shift
0.36666666666666664,0.15,0.48333333333333334,0.3333333333333333,0.2222222222222222,0.6271186440677966,lose_stay_win_shift
0.15,0.13333333333333333,0.7166666666666667,0.36363636363636365,0.0975609756097561,0.7288135593220338,lose_stay_win_shift
0.36666666666666664,0.23333333333333334,0.4,0.42857142857142855,0.08108108108108109,0.6949152542372882,lose_stay_win_shift
0.18333333333333332,0.65,0.16666666666666666,0.25,0.22580645161290322,0.5084745762711864,lose_stay_win_shift
0.31666666666666665,0.36666666666666664,0.31666666666666665,0.07142857142857142,0.9393939393939394,0.0847457627118644,cyclic
0.35,0.3,0.35,0.14285714285714285,0.8823529411764706,0.1016949152542373,cyclic
0.31666666666666665,0.3333333333333333,0.35,0.0,0.9347826086956522,0.05084745762711865,cyclic
0.31666666666666665,0.36666666666666664,0.31666666666666665,0.0,0.96875,0.03389830508474576,cyclic
0.35,0.35,0.3,0.05555555555555555,0.9428571428571428,0.05084745762711865,cyclic
0.31666666666666665,0.38333333333333336,0.3,0.3333333333333333,0.8928571428571429,0.2033898305084746,cyclic
0.36666666666666664,0.3333333333333333,0.3,0.0,0.9,0.06779661016949153,cyclic
0.3333333333333333,0.35,0.31666666666666665,0.14285714285714285,0.9090909090909091,0.13559322033898305,cyclic
0.3,0.35,0.35,0.06666666666666667,0.8857142857142857,0.13559322033898305,cyclic
0.3333333333333333,0.36666666666666664,0.3,0.0,0.9230769230769231,0.0847457627118644,cyclic
0.38333333333333336,0.31666666666666665,0.3,0.26666666666666666,0.9166666666666666,0.1864406779661017,cyclic
0.36666666666666664,0.26666666666666666,0.36666666666666664,0.1111111111111111,0.868421052631579,0.1016949152542373,cyclic
0.31666666666666665,0.35,0.3333333333333333,0.23076923076923078,0.8823529411764706,0.13559322033898305,cyclic
0.36666666666666664,0.3,0.3333333333333333,0.2,0.9142857142857143,0.1016949152542373,cyclic
0.3,0.36666666666666664,0.3333333333333333,0.07692307692307693,0.8648648648648649,0.11864406779661017,cyclic
0.31666666666666665,0.35,0.3333333333333333,0.15384615384615385,0.8648648648648649,0.15254237288135594,cyclic
0.3333333333333333,0.35,0.31666666666666665,0.0,0.9210526315789473,0.05084745762711865,cyclic
0.3,0.31666666666666665,0.38333333333333336,0.05263157894736842,0.84,0.15254237288135594,cyclic
0.35,0.36666666666666664,0.2833333333333333,0.1875,0.8928571428571429,0.1694915254237288,cyclic
0.35,0.3333333333333333,0.31666666666666665,0.125,0.8260869565217391,0.13559322033898305,cyclic
0.31666666666666665,0.3333333333333333,0.35,0.13333333333333333,0.7714285714285715,0.1694915254237288,cyclic
0.35,0.2833333333333333,0.36666666666666664,0.2,0.8857142857142857,0.11864406779661017,cyclic
0.4,0.35,0.25,0.06666666666666667,0.875,0.0847457627118644,cyclic
0.31666666666666665,0.31666666666666665,0.36666666666666664,0.07142857142857142,0.9393939393939394,0.06779661016949153,cyclic
0.31666666666666665,0.36666666666666664,0.31666666666666665,0.125,0.9375,0.1016949152542373,cyclic
0.26666666666666666,0.4,0.3333333333333333,0.23529411764705882,0.84375,0.1864406779661017,cyclic
0.2833333333333333,0.36666666666666664,0.35,0.06666666666666667,0.8611111111111112,0.11864406779661017,cyclic
0.3333333333333333,0.3,0.36666666666666664,0.0,0.9090909090909091,0.1016949152542373,cyclic
0.3333333333333333,0.31666666666666665,0.35,0.15384615384615385,0.9090909090909091,0.0847457627118644,cyclic
0.31666666666666665,0.35,0.3333333333333333,0.1,0.9428571428571428,0.06779661016949153,cyclic
0.3333333333333333,0.4166666666666667,0.25,0.4375,0.6842105263157895,0.3389830508474576,anti_repeat
0.3333333333333333,0.38333333333333336,0.2833333333333333,0.15384615384615385,0.76,0.1694915254237288,anti_repeat
0.4166666666666667,0.31666666666666665,0.26666666666666666,0.1111111111111111,0.625,0.22033898305084745,anti_repeat
0.3,0.31666666666666665,0.38333333333333336,0.13333333333333333,0.8709677419354839,0.11864406779661017,anti_repeat
0.3333333333333333,0.2833333333333333,0.38333333333333336,0.23333333333333334,0.7222222222222222,0.3050847457627119,anti_repeat
0.31666666666666665,0.3,0.38333333333333336,0.3125,0.8,0.22033898305084745,anti_repeat
0.4,0.26666666666666666,0.3333333333333333,0.15,0.75,0.2033898305084746,anti_repeat
0.38333333333333336,0.38333333333333336,0.23333333333333334,0.3,0.8260869565217391,0.23728813559322035,anti_repeat
0.35,0.45,0.2,0.3157894736842105,0.76,0.23728813559322035,anti_repeat
0.3333333333333333,0.26666666666666666,0.4,0.19047619047619047,0.7058823529411765,0.1864406779661017,anti_repeat
0.4,0.31666666666666665,0.2833333333333333,0.2,0.8421052631578947,0.22033898305084745,anti_repeat
0.3333333333333333,0.43333333333333335,0.23333333333333334,0.15,0.84,0.13559322033898305,anti_repeat
0.43333333333333335,0.3,0.26666666666666666,0.09523809523809523,0.8695652173913043,0.15254237288135594,anti_repeat
0.31666666666666665,0.31666666666666665,0.36666666666666664,0.06666666666666667,0.8076923076923077,0.1864406779661017,anti_repeat
0.4,0.25,0.35,0.35,0.7391304347826086,0.2542372881355932,anti_repeat
0.3333333333333333,0.36666666666666664,0.3,0.2631578947368421,0.7222222222222222,0.1864406779661017,anti_repeat
0.36666666666666664,0.2833333333333333,0.35,0.2,0.8518518518518519,0.2033898305084746,anti_repeat
0.35,0.3333333333333333,0.31666666666666665,0.3157894736842105,0.7647058823529411,0.22033898305084745,anti_repeat
0.3,0.38333333333333336,0.31666666666666665,0.3333333333333333,0.6842105263157895,0.288135593220339,anti_repeat
0.38333333333333336,0.4,0.21666666666666667,0.16,0.85,0.1864406779661017,anti_repeat
0.31666666666666665,0.36666666666666664,0.31666666666666665,0.23529411764705882,0.6521739130434783,0.23728813559322035,anti_repeat
0.4,0.3333333333333333,0.26666666666666666,0.1875,0.84,0.2542372881355932,anti_repeat
0.36666666666666664,0.2833333333333333,0.35,0.1111111111111111,0.7692307692307693,0.15254237288135594,anti_repeat
0.35,0.35,0.3,0.125,0.8333333333333334,0.1694915254237288,anti_repeat
0.38333333333333336,0.38333333333333336,0.23333333333333334,0.2777777777777778,0.75,0.2542372881355932,anti_repeat
0.3333333333333333,0.3,0.36666666666666664,0.14285714285714285,0.8421052631578947,0.15254237288135594,anti_repeat
0.3,0.4,0.3,0.21739130434782608,0.75,0.23728813559322035,anti_repeat
0.3333333333333333,0.4,0.26666666666666666,0.15789473684210525,0.7,0.2542372881355932,anti_repeat
0.31666666666666665,0.38333333333333336,0.3,0.25,0.8636363636363636,0.2033898305084746,anti_repeat
0.31666666666666665,0.35,0.3333333333333333,0.2916666666666667,0.5,0.3728813559322034,anti_repeat
